Count,Pixel_2,Pixel_2,Value_1,Value_2,Value_3,Survived,Pclass,Empty
3854,200,300,6,16,13,0,2,1
3855,200,300,10,18,15,1,3,1
3856,200,300,12,20,17,1,1,1
3857,200,300,18,26,23,1,3,1
3858,200,300,15,23,20,1,1,1
3859,200,300,11,16,14,1,3,1
3860,200,300,6,12,7,0,1,1
3861,200,300,5,5,3,1,3,1
3862,200,300,3,3,1,0,3,1
3863,200,300,5,8,6,0,1,1
3864,200,300,9,13,8,1,3,1
3865,200,300,12,12,10,1,3,1
3866,200,300,3,6,4,1,2,1
3867,200,300,119,123,118,0,3,1
3868,200,300,7,12,12,1,1,1
3869,200,300,41,50,44,1,3,1
3870,200,300,5,13,12,1,1,1
3871,200,300,8,16,15,1,3,1
3872,200,300,16,24,21,1,1,1
3873,200,300,22,27,25,1,3,1
3874,200,300,12,17,17,0,3,1
3875,200,300,54,62,59,0,1,1
3876,200,300,11,16,16,1,3,1
3877,200,300,8,13,11,1,3,1
3878,200,300,10,15,13,1,2,1
3879,200,300,13,18,16,1,3,1
3880,200,300,9,12,12,0,1,1
3881,200,300,5,8,8,1,3,1
3882,200,300,5,8,8,1,1,1
3883,200,300,9,12,12,1,3,1
3884,200,300,27,30,28,1,1,1
3885,200,300,38,41,41,1,3,1
3886,200,300,42,45,45,0,3,1
3887,200,300,19,22,22,1,1,1
3888,200,300,1,4,4,0,3,1
3889,200,300,1,4,4,0,3,1
3890,200,300,1,4,2,1,2,1
3891,200,300,1,4,2,1,3,1
3892,200,300,2,5,3,1,1,1
3893,200,300,0,2,0,0,3,1
3894,200,300,0,3,1,1,1,1
3895,200,300,2,5,3,1,3,1
3896,200,300,1,4,2,1,1,1
3897,200,300,1,4,2,1,3,1
3898,200,300,2,5,3,1,3,1
3899,200,300,12,15,13,1,1,1
3900,200,300,20,23,21,0,3,1
3901,200,300,13,16,14,0,3,1
3902,200,300,7,12,12,1,2,1
3903,200,300,11,16,14,1,3,1
3904,200,300,107,143,158,1,1,1
3905,200,300,86,115,129,1,3,1
3906,200,300,55,73,87,0,1,1
3907,200,300,0,5,20,1,3,1
3908,200,300,9,24,35,1,1,1
3909,200,300,9,28,37,1,3,1
3910,200,300,9,28,37,1,3,1
3911,200,300,14,31,40,1,1,1
3912,200,300,23,42,51,0,3,1
3913,200,300,34,51,60,1,3,1
3914,200,300,29,51,61,0,2,1
3915,200,300,31,52,65,0,3,1
3916,200,300,35,55,70,1,1,1
3917,200,300,35,55,70,1,3,1
3918,200,300,34,54,69,1,1,1
3919,200,300,115,132,148,0,3,1
3920,200,300,36,54,68,1,1,1
3921,200,300,28,50,60,1,3,1
3922,200,300,39,55,69,1,3,1
3923,200,300,34,49,60,1,1,1
3924,200,300,26,41,50,1,3,1
3925,200,300,24,36,46,1,3,1
3926,200,300,23,33,43,0,2,1
3927,200,300,25,35,45,0,3,1
3928,200,300,27,40,43,1,1,1
3929,200,300,29,42,50,1,3,1
3930,200,300,29,42,50,1,1,1
3931,200,300,29,46,50,1,3,1
3932,200,300,30,46,53,0,1,1
3933,200,300,22,39,48,1,3,1
3934,200,300,12,31,40,1,3,1
3935,200,300,30,51,64,1,1,1
3936,200,300,121,147,164,1,3,1
3937,200,300,121,154,170,1,3,1
3938,200,300,93,124,140,0,2,1
3939,200,300,138,169,185,1,3,1
3940,200,300,113,144,160,0,1,1
3941,200,300,124,155,171,0,3,1
3942,200,300,121,152,168,1,1,1
3943,200,300,118,149,165,1,3,1
3944,200,300,118,149,165,1,1,1
3945,200,300,118,149,165,1,3,1
3946,200,300,118,149,165,1,3,1
3947,200,300,118,149,165,1,1,1
3948,200,300,123,154,170,1,3,1
3949,200,300,118,149,165,1,3,1
3950,200,300,116,147,163,1,2,1
3951,200,300,87,115,132,1,3,1
3952,200,300,29,55,72,1,1,1
3953,200,300,91,119,136,1,3,1
3954,200,300,108,136,153,1,1,1
3955,200,300,109,137,154,1,3,1
3956,200,300,212,240,255,1,1,1
3957,200,300,113,141,158,1,3,1
3958,200,300,94,122,139,1,3,1
3959,200,300,102,130,147,1,1,1
3960,200,300,106,134,151,1,3,1
3961,200,300,109,137,154,1,3,1
3962,200,300,108,136,153,1,2,1
3963,200,300,118,146,163,1,3,1
3964,200,300,109,137,154,1,1,1
3965,200,300,106,137,153,1,3,1
3966,200,300,101,129,146,1,1,1
3967,200,300,98,126,143,1,3,1
3968,200,300,106,134,151,1,1,1
3969,200,300,57,85,102,0,3,1
3970,200,300,40,66,83,1,3,1
3971,200,300,35,56,74,1,1,1
3972,200,300,17,37,52,1,3,1
3973,200,300,21,43,58,1,3,1
3974,200,300,44,62,76,1,2,1
3975,200,300,66,80,94,1,3,1
3976,200,300,77,91,105,0,1,1
3977,200,300,76,90,104,0,3,1
3978,200,300,66,80,94,1,1,1
3979,200,300,79,92,108,1,3,1
3980,200,300,85,101,115,1,1,1
3981,200,300,65,82,98,1,3,1
3982,200,300,48,68,88,0,3,1
3983,200,300,92,117,138,1,1,1
3984,200,300,98,124,148,1,3,1
3985,200,300,86,116,141,1,3,1
3986,200,300,74,104,129,1,2,1
3987,200,300,55,83,108,1,3,1
3988,200,300,176,200,229,0,1,1
3989,200,300,60,84,113,1,3,1
3990,200,300,47,71,100,0,1,1
3991,200,300,38,62,86,0,3,1
3992,200,300,95,116,142,1,1,1
3993,200,300,62,81,99,1,3,1
3994,200,300,71,91,106,1,3,1
3995,200,300,67,87,102,0,1,1
3996,200,300,68,89,107,1,3,1
3997,200,300,60,81,99,1,3,1
3998,200,300,50,70,90,1,2,1
3999,200,300,52,75,94,1,3,1
4000,200,300,167,192,213,1,1,1
4001,200,300,55,79,108,1,3,1
4002,200,300,64,88,117,0,1,1
4003,200,300,67,94,122,0,3,1
4004,200,300,65,92,120,1,1,1
4005,200,300,59,89,114,1,3,1
4006,200,300,52,82,107,1,3,1
4007,200,300,41,71,96,1,1,1
4008,200,300,47,77,102,0,3,1
4009,200,300,46,76,101,1,3,1
4010,200,300,56,86,111,1,2,1
4011,200,300,59,89,114,1,3,1
4012,200,300,60,90,115,1,1,1
4013,200,300,58,88,113,1,3,1
4014,200,300,59,89,114,0,1,1
4015,200,300,56,86,111,1,3,1
4016,200,300,56,85,113,0,1,1
4017,200,300,72,102,127,0,3,1
4018,200,300,61,89,114,1,3,1
4019,200,300,40,68,93,1,1,1
4020,200,300,90,114,138,1,3,1
4021,200,300,99,119,139,0,3,1
4022,200,300,66,85,103,1,2,1
4023,200,300,47,64,80,1,3,1
4024,200,300,60,76,90,1,1,1
4025,200,300,48,63,74,1,3,1
4026,200,300,23,34,49,1,1,1
4027,200,300,1,16,27,1,3,1
4028,200,300,19,34,45,0,1,1
4029,200,300,28,40,52,0,3,1
4030,200,300,48,63,74,1,3,1
4031,200,300,37,52,63,1,1,1
4032,200,300,43,59,73,1,3,1
4033,200,300,34,52,66,1,3,1
4034,200,300,51,69,83,0,2,1
4035,200,300,44,64,79,1,3,1
4036,200,300,61,81,101,1,1,1
4037,200,300,70,93,112,1,3,1
4038,200,300,86,111,132,1,1,1
4039,200,300,91,117,141,1,3,1
4040,200,300,205,234,255,0,1,1
4041,200,300,88,117,140,1,3,1
4042,200,300,91,119,144,0,3,1
4043,200,300,87,117,142,0,1,1
4044,200,300,87,117,142,1,3,1
4045,200,300,89,117,142,1,3,1
4046,200,300,85,113,138,1,2,1
4047,200,300,88,116,141,0,3,1
4048,200,300,86,114,139,1,1,1
4049,200,300,85,113,138,1,3,1
4050,200,300,85,113,138,1,1,1
4051,200,300,85,113,138,1,3,1
4052,200,300,84,112,137,1,1,1
4053,200,300,84,112,137,1,3,1
4054,200,300,84,112,137,0,3,1
4055,200,300,86,114,139,0,1,1
4056,200,300,87,111,140,1,3,1
4057,200,300,87,111,140,1,3,1
4058,200,300,88,112,141,1,2,1
4059,200,300,88,112,141,1,3,1
4060,200,300,88,112,141,0,1,1
4061,200,300,91,115,144,1,3,1
4062,200,300,93,115,144,1,1,1
4063,200,300,90,114,143,1,3,1
4064,200,300,91,115,144,1,1,1
4065,200,300,92,116,145,1,3,1
4066,200,300,89,118,146,0,3,1
4067,200,300,94,118,147,1,1,1
4068,200,300,104,128,157,0,3,1
4069,200,300,98,122,151,0,3,1
4070,200,300,98,122,151,1,2,1
4071,200,300,95,120,146,1,3,1
4072,200,300,95,120,146,1,1,1
4073,200,300,95,120,146,1,3,1
4074,200,300,97,122,148,1,1,1
4075,200,300,35,69,103,1,3,1
4076,200,300,34,68,102,1,1,1
4077,200,300,34,68,102,1,3,1
4078,200,300,35,69,103,1,3,1
4079,200,300,34,68,102,1,1,1
4080,200,300,32,69,102,1,3,1
4081,200,300,34,68,102,1,3,1
4082,200,300,32,69,102,1,2,1
4083,200,300,32,69,102,1,3,1
4084,200,300,32,69,102,1,1,1
4085,200,300,34,68,102,1,3,1
4086,200,300,33,70,103,1,1,1
4087,200,300,33,70,103,1,3,1
4088,200,300,33,70,103,1,1,1
4089,200,300,33,70,103,1,3,1
4090,200,300,33,70,103,1,3,1
4091,200,300,33,70,103,1,1,1
4092,200,300,37,74,107,1,3,1
4093,200,300,33,70,103,1,3,1
4094,200,300,33,70,103,1,2,1
4095,200,300,33,70,103,1,3,1
4096,200,300,33,70,103,1,1,1
4097,200,300,33,70,103,0,3,1
4098,200,300,33,70,103,1,1,1
4099,200,300,33,70,103,1,3,1
4100,200,300,33,70,103,1,1,1
4101,200,300,33,70,103,1,3,1
4102,200,300,33,70,103,1,3,1
4103,200,300,33,70,103,1,1,1
4104,200,300,33,70,103,0,3,1
4105,200,300,33,70,103,0,3,1
4106,200,300,33,70,103,1,2,1
4107,200,300,33,70,101,1,3,1
4108,200,300,33,70,101,1,1,1
4109,200,300,33,70,101,1,3,1
4110,200,300,33,70,101,0,1,1
4111,200,300,33,70,101,1,3,1
4112,200,300,33,70,101,1,1,1
4113,200,300,33,70,101,1,3,1
4114,200,300,33,70,101,1,3,1
4115,200,300,33,70,101,1,1,1
4116,200,300,33,70,101,0,3,1
4117,200,300,33,70,101,1,3,1
4118,200,300,33,70,101,0,2,1
4119,200,300,33,70,101,0,3,1
4120,200,300,33,70,101,1,1,1
4121,200,300,33,70,101,1,3,1
4122,200,300,33,70,101,1,1,1
4123,200,300,33,70,101,0,3,1
4124,200,300,33,70,101,1,1,1
4125,200,300,33,70,101,1,3,1
4126,200,300,37,74,105,1,3,1
4127,200,300,33,70,101,1,1,1
4128,200,300,35,72,103,1,3,1
4129,200,300,33,70,101,1,3,1
4130,200,300,35,72,103,0,2,1
4131,200,300,35,72,103,0,3,1
4132,200,300,33,70,101,1,1,1
4133,200,300,33,70,101,1,3,1
4134,200,300,33,70,101,1,1,1
4135,200,300,33,70,101,1,3,1
4136,200,300,32,70,98,0,1,1
4137,200,300,32,70,98,1,3,1
4138,200,300,32,70,98,1,3,1
4139,200,300,32,70,98,1,1,1
4140,200,300,32,70,98,1,3,1
4141,200,300,33,70,101,1,3,1
4142,200,300,32,70,98,0,2,1
4143,200,300,32,70,98,1,3,1
4144,200,300,32,70,98,0,1,1
4145,200,300,32,70,98,0,3,1
4146,200,300,32,70,98,1,1,1
4147,200,300,32,70,98,1,3,1
4148,200,300,36,74,102,1,1,1
4149,200,300,32,70,98,0,3,1
4150,200,300,32,70,98,1,3,1
4151,200,300,32,70,98,1,1,1
4152,200,300,32,70,98,1,3,1
4153,200,300,33,71,99,1,3,1
4154,200,300,32,70,98,1,2,1
4155,200,300,32,70,98,1,3,1
4156,200,300,32,70,98,0,1,1
4157,200,300,32,70,98,0,3,1
4158,200,300,32,70,98,1,1,1
4159,200,300,32,70,98,1,3,1
4160,200,300,32,70,98,1,1,1
4161,200,300,32,70,98,1,3,1
4162,200,300,32,70,98,0,3,1
4163,200,300,32,70,98,1,1,1
4164,200,300,32,70,98,1,3,1
4165,200,300,32,70,98,1,3,1
4166,200,300,32,70,98,1,2,1
4167,200,300,32,70,98,1,3,1
4168,200,300,32,70,98,0,1,1
4169,200,300,32,70,98,1,3,1
4170,200,300,32,70,98,0,1,1
4171,200,300,32,70,98,0,3,1
4172,200,300,32,70,98,1,1,1
4173,200,300,32,70,98,1,3,1
4174,200,300,32,70,98,1,3,1
4175,200,300,32,70,98,0,1,1
4176,200,300,32,70,98,1,3,1
4177,200,300,32,70,98,1,3,1
4178,200,300,32,70,98,1,2,1
4179,200,300,32,70,98,1,3,1
4180,200,300,32,70,98,1,1,1
4181,200,300,32,70,98,1,3,1
4182,200,300,32,70,98,0,1,1
4183,200,300,32,70,98,0,3,1
4184,200,300,32,70,98,1,1,1
4185,200,300,32,70,98,1,3,1
4186,200,300,32,70,98,1,3,1
4187,200,300,32,70,98,1,1,1
4188,200,300,33,71,99,0,3,1
4189,200,300,33,71,99,1,3,1
4190,200,300,33,71,99,1,2,1
4191,200,300,33,71,99,1,3,1
4192,200,300,33,71,99,1,1,1
4193,200,300,33,71,99,1,3,1
4194,200,300,33,71,99,0,1,1
4195,200,300,33,71,99,1,3,1
4196,200,300,33,71,99,0,1,1
4197,200,300,33,71,99,0,3,1
4198,200,300,33,71,99,1,3,1
4199,200,300,33,71,99,1,1,1
4200,200,300,32,70,98,1,3,1
4201,200,300,32,70,98,1,3,1
4202,200,300,33,71,99,1,2,1
4203,200,300,33,71,99,1,3,1
4204,200,300,33,71,99,1,1,1
4205,200,300,30,65,94,1,3,1
4206,200,300,32,70,98,1,1,1
4207,200,300,31,66,95,1,3,1
4208,200,300,33,71,99,1,1,1
4209,200,300,32,70,98,1,3,1
4210,200,300,33,71,99,1,3,1
4211,200,300,33,71,99,1,1,1
4212,200,300,33,71,99,1,3,1
4213,200,300,33,71,99,1,3,1
4214,200,300,31,69,97,1,2,1
4215,200,300,32,69,100,1,3,1
4216,200,300,29,67,95,1,1,1
4217,200,300,31,69,97,1,3,1
4218,200,300,31,68,99,1,1,1
4219,200,300,32,69,100,1,3,1
4220,200,300,31,68,99,1,1,1
4221,200,300,33,70,101,1,3,1
4222,200,300,35,69,101,1,3,1
4223,200,300,33,70,101,1,1,1
4224,200,300,32,69,100,1,3,1
4225,200,300,30,67,98,0,3,1
4226,200,300,34,68,100,1,2,1
4227,200,300,32,69,100,1,3,1
4228,200,300,32,69,100,1,1,1
4229,200,300,30,67,98,1,3,1
4230,200,300,32,69,100,1,1,1
4231,200,300,32,69,100,1,3,1
4232,200,300,33,70,101,0,1,1
4233,200,300,33,70,101,0,3,1
4234,200,300,32,69,100,1,3,1
4235,200,300,31,65,97,1,1,1
4236,200,300,32,69,100,1,3,1
4237,200,300,32,69,100,1,3,1
4238,200,300,32,69,100,0,2,1
4239,200,300,33,70,101,1,3,1
4240,200,300,32,69,100,1,1,1
4241,200,300,32,69,100,1,3,1
4242,200,300,31,68,99,1,1,1
4243,200,300,32,69,100,1,3,1
4244,200,300,32,69,100,0,1,1
4245,200,300,32,69,100,1,3,1
4246,200,300,33,70,101,0,3,1
4247,200,300,35,72,103,0,1,1
4248,200,300,33,70,101,1,3,1
4249,200,300,33,70,101,1,3,1
4250,200,300,33,70,101,1,2,1
4251,200,300,33,70,101,0,3,1
4252,200,300,33,70,101,1,1,1
4253,200,300,32,69,100,1,3,1
4254,200,300,39,73,105,1,1,1
4255,200,300,40,74,106,1,3,1
4256,200,300,49,81,113,1,1,1
4257,200,300,56,88,120,1,3,1
4258,200,300,65,97,129,0,3,1
4259,200,300,63,95,127,0,1,1
4260,200,300,63,95,127,1,3,1
4261,200,300,40,74,106,1,3,1
4262,200,300,54,86,118,1,2,1
4263,200,300,54,86,118,1,3,1
4264,200,300,44,76,108,0,1,1
4265,200,300,54,86,118,1,3,1
4266,200,300,49,83,115,1,1,1
4267,200,300,49,83,115,1,3,1
4268,200,300,54,86,118,1,1,1
4269,200,300,0,20,52,1,3,1
4270,200,300,51,83,115,0,3,1
4271,200,300,51,83,115,1,1,1
4272,200,300,27,59,91,0,3,1
4273,200,300,0,20,49,0,3,1
4274,200,300,51,84,113,1,2,1
4275,200,300,29,62,91,1,3,1
4276,200,300,0,12,41,1,1,1
4277,200,300,51,84,113,0,3,1
4278,200,300,29,62,91,1,1,1
4279,200,300,51,84,113,1,3,1
4280,200,300,51,84,113,1,1,1
4281,200,300,29,62,91,1,3,1
4282,200,300,29,62,91,1,3,1
4283,200,300,51,84,113,1,1,1
4284,200,300,51,84,113,0,3,1
4285,200,300,29,62,91,0,3,1
4286,200,300,157,177,172,1,2,1
4287,200,300,158,178,173,1,3,1
4288,200,300,160,175,171,1,1,1
4289,200,300,181,196,192,1,3,1
4290,200,300,165,180,176,0,1,1
4291,200,300,0,0,0,1,3,1
4292,200,300,207,222,218,1,1,1
4293,200,300,153,168,164,1,3,1
4294,200,300,0,0,0,1,3,1
4295,200,300,0,0,0,1,1,1
4296,200,300,188,203,199,0,3,1
4297,200,300,151,173,168,1,3,1
4298,200,300,151,171,166,0,2,1
4299,200,300,148,170,165,0,3,1
4300,200,300,150,170,165,1,1,1
4301,200,300,153,175,170,1,3,1
4302,200,300,156,173,169,1,1,1
4303,200,300,164,181,177,0,3,1
4304,200,300,0,0,0,1,1,1
4305,200,300,157,174,170,1,3,1
4306,200,300,0,0,0,1,3,1
4307,200,300,153,170,166,1,1,1
4308,200,300,153,170,166,1,3,1
4309,200,300,152,169,165,1,3,1
4310,200,300,152,169,165,0,2,1
4311,200,300,151,171,166,0,3,1
4312,200,300,151,171,166,1,1,1
4313,200,300,149,169,164,1,3,1
4314,200,300,153,173,168,1,1,1
4315,200,300,151,171,166,1,3,1
4316,200,300,149,169,164,0,1,1
4317,200,300,149,169,164,1,3,1
4318,200,300,219,236,232,1,3,1
4319,200,300,149,169,164,1,1,1
4320,200,300,149,169,164,1,3,1
4321,200,300,149,169,164,1,3,1
4322,200,300,150,170,165,0,2,1
4323,200,300,151,171,166,1,3,1
4324,200,300,148,168,163,0,1,1
4325,200,300,148,168,163,0,3,1
4326,200,300,0,0,0,1,1,1
4327,200,300,150,170,165,1,3,1
4328,200,300,150,170,165,1,1,1
4329,200,300,149,169,164,1,3,1
4330,200,300,150,170,165,1,3,1
4331,200,300,149,169,164,1,1,1
4332,200,300,149,169,164,1,3,1
4333,200,300,149,169,164,1,3,1
4334,200,300,150,170,165,1,2,1
4335,200,300,149,169,164,1,3,1
4336,200,300,149,169,164,1,1,1
4337,200,300,149,169,164,1,3,1
4338,200,300,155,172,168,1,1,1
4339,200,300,149,169,164,1,3,1
4340,200,300,149,169,164,1,1,1
4341,200,300,149,169,164,1,3,1
4342,200,300,149,169,164,1,3,1
4343,200,300,149,169,164,1,1,1
4344,200,300,149,169,164,1,3,1
4345,200,300,149,169,164,1,3,1
4346,200,300,148,168,163,1,2,1
4347,200,300,148,168,163,1,3,1
4348,200,300,148,168,163,1,1,1
4349,200,300,148,168,163,1,3,1
4350,200,300,148,168,163,1,1,1
4351,200,300,148,168,163,1,3,1
4352,200,300,148,168,163,1,1,1
4353,200,300,147,167,162,0,3,1
4354,200,300,148,165,161,1,3,1
4355,200,300,148,165,161,1,1,1
4356,200,300,144,164,159,1,3,1
4357,200,300,146,163,159,1,3,1
4358,200,300,152,169,165,1,2,1
4359,200,300,145,162,158,1,3,1
4360,200,300,145,162,158,0,1,1
4361,200,300,145,162,158,0,3,1
4362,200,300,145,162,158,1,1,1
4363,200,300,145,162,158,1,3,1
4364,200,300,145,162,158,1,1,1
4365,200,300,145,162,158,1,3,1
4366,200,300,88,105,101,0,3,1
4367,200,300,145,162,158,1,1,1
4368,200,300,145,162,158,1,3,1
4369,200,300,145,162,158,1,3,1
4370,200,300,144,161,157,1,2,1
4371,200,300,145,162,158,1,3,1
4372,200,300,145,162,158,0,1,1
4373,200,300,145,162,158,1,3,1
4374,200,300,145,162,158,0,1,1
4375,200,300,145,162,158,0,3,1
4376,200,300,145,162,158,1,1,1
4377,200,300,145,162,158,1,3,1
4378,200,300,145,162,158,1,3,1
4379,200,300,145,162,158,0,1,1
4380,200,300,145,162,158,1,3,1
4381,200,300,145,162,158,1,3,1
4382,200,300,145,162,158,1,2,1
4383,200,300,145,162,158,1,3,1
4384,200,300,145,162,158,1,1,1
4385,200,300,145,162,158,1,3,1
4386,200,300,145,162,158,0,1,1
4387,200,300,145,162,158,0,3,1
4388,200,300,145,162,158,1,1,1
4389,200,300,145,162,158,1,3,1
4390,200,300,144,161,157,1,3,1
4391,200,300,145,162,158,1,1,1
4392,200,300,145,162,158,0,3,1
4393,200,300,145,162,158,1,3,1
4394,200,300,145,162,158,1,2,1
4395,200,300,145,162,158,1,3,1
4396,200,300,145,162,158,1,1,1
4397,200,300,145,162,158,1,3,1
4398,200,300,144,161,157,0,1,1
4399,200,300,145,162,158,1,3,1
4400,200,300,145,162,158,0,1,1
4401,200,300,145,162,158,0,3,1
4402,200,300,145,162,158,1,3,1
4403,200,300,145,162,158,1,1,1
4404,200,300,145,162,158,1,3,1
4405,200,300,145,162,158,0,3,1
4406,200,300,145,162,158,1,2,1
4407,200,300,145,162,158,1,3,1
4408,200,300,145,162,158,1,1,1
4409,200,300,145,162,158,1,3,1
4410,200,300,145,162,158,1,1,1
4411,200,300,145,162,158,1,3,1
4412,200,300,145,162,158,0,1,1
4413,200,300,145,162,158,0,3,1
4414,200,300,144,161,157,1,3,1
4415,200,300,28,35,46,1,1,1
4416,200,300,21,31,43,1,3,1
4417,200,300,21,31,43,1,3,1
4418,200,300,21,31,43,0,2,1
4419,200,300,21,31,43,1,3,1
4420,200,300,21,31,43,1,1,1
4421,200,300,21,31,43,1,3,1
4422,200,300,21,31,43,1,1,1
4423,200,300,21,31,43,1,3,1
4424,200,300,21,31,43,0,1,1
4425,200,300,21,31,43,1,3,1
4426,200,300,21,31,43,0,3,1
4427,200,300,21,31,43,0,1,1
4428,200,300,21,31,43,1,3,1
4429,200,300,21,31,43,1,3,1
4430,200,300,21,31,43,1,2,1
4431,200,300,21,31,43,0,3,1
4432,200,300,21,31,43,1,1,1
4433,200,300,21,31,43,1,3,1
4434,200,300,21,31,43,1,1,1
4435,200,300,21,31,43,1,3,1
4436,200,300,21,31,43,1,1,1
4437,200,300,21,31,43,1,3,1
4438,200,300,21,31,43,0,3,1
4439,200,300,21,31,43,0,1,1
4440,200,300,21,31,43,1,3,1
4441,200,300,21,31,43,1,3,1
4442,200,300,21,31,43,1,2,1
4443,200,300,21,31,43,1,3,1
4444,200,300,21,31,43,0,1,1
4445,200,300,21,31,43,1,3,1
4446,200,300,21,31,43,1,1,1
4447,200,300,21,31,43,1,3,1
4448,200,300,21,31,43,1,1,1
4449,200,300,21,31,43,1,3,1
4450,200,300,21,31,43,0,3,1
4451,200,300,21,31,43,1,1,1
4452,200,300,21,31,43,0,3,1
4453,200,300,21,31,43,0,3,1
4454,200,300,21,31,43,1,2,1
4455,200,300,21,31,43,1,3,1
4456,200,300,21,31,43,1,1,1
4457,200,300,21,31,43,1,3,1
4458,200,300,21,31,43,1,1,1
4459,200,300,21,31,43,1,3,1
4460,200,300,21,31,43,1,1,1
4461,200,300,21,31,43,1,3,1
4462,200,300,21,31,43,1,3,1
4463,200,300,21,31,43,1,1,1
4464,200,300,21,31,43,1,3,1
4465,200,300,21,31,43,1,3,1
4466,200,300,21,31,43,1,2,1
4467,200,300,21,31,43,1,3,1
4468,200,300,21,31,43,1,1,1
4469,200,300,21,31,43,1,3,1
4470,200,300,21,31,43,1,1,1
4471,200,300,21,31,43,1,3,1
4472,200,300,21,31,43,1,1,1
4473,200,300,21,31,43,1,3,1
4474,200,300,21,31,43,1,3,1
4475,200,300,21,31,43,1,1,1
4476,200,300,24,34,46,1,3,1
4477,200,300,24,34,46,1,1,1
4478,200,300,24,34,46,1,3,1
4479,200,300,21,31,43,1,1,1
4480,200,300,24,34,46,1,3,1
4481,200,300,21,31,43,0,3,1
4482,200,300,21,31,43,1,1,1
4483,200,300,21,31,43,1,3,1
4484,200,300,21,31,43,1,3,1
4485,200,300,21,31,43,1,2,1
4486,200,300,21,31,43,1,3,1
4487,200,300,21,31,43,1,1,1
4488,200,300,21,31,43,0,3,1
4489,200,300,21,31,43,0,1,1
4490,200,300,21,31,43,1,3,1
4491,200,300,21,31,43,1,1,1
4492,200,300,21,31,43,1,3,1
4493,200,300,21,31,43,1,3,1
4494,200,300,21,31,43,0,1,1
4495,200,300,21,31,43,1,3,1
4496,200,300,21,31,43,1,3,1
4497,200,300,21,31,43,1,2,1
4498,200,300,21,31,43,1,3,1
4499,200,300,21,31,43,1,1,1
4500,200,300,21,31,43,0,3,1
4501,200,300,21,31,43,1,1,1
4502,200,300,21,31,43,0,3,1
4503,200,300,21,31,43,0,1,1
4504,200,300,21,31,43,1,3,1
4505,200,300,21,31,43,1,3,1
4506,200,300,21,31,43,1,1,1
4507,200,300,21,31,43,0,3,1
4508,200,300,21,31,43,1,3,1
4509,200,300,21,31,43,1,2,1
4510,200,300,21,31,43,1,3,1
4511,200,300,21,31,43,1,1,1
4512,200,300,21,31,43,1,3,1
4513,200,300,21,31,43,1,1,1
4514,200,300,21,31,43,0,3,1
4515,200,300,21,31,43,0,1,1
4516,200,300,21,31,43,1,3,1
4517,200,300,21,31,43,1,3,1
4518,200,300,21,31,43,1,1,1
4519,200,300,21,31,43,1,3,1
4520,200,300,21,31,43,0,3,1
4521,200,300,21,31,43,1,2,1
4522,200,300,21,31,43,1,3,1
4523,200,300,21,31,43,1,1,1
4524,200,300,170,182,194,1,3,1
4525,200,300,172,182,194,1,1,1
4526,200,300,187,197,209,0,3,1
4527,200,300,180,190,202,1,1,1
4528,200,300,177,189,199,0,3,1
4529,200,300,202,212,224,0,3,1
4530,200,300,207,217,229,1,1,1
4531,200,300,216,226,238,1,3,1
4532,200,300,202,212,224,1,3,1
4533,200,300,196,206,218,0,2,1
4534,200,300,202,214,226,1,3,1
4535,200,300,216,228,240,1,1,1
4536,200,300,192,204,216,1,3,1
4537,200,300,187,199,211,1,1,1
4538,200,300,206,218,230,1,3,1
4539,200,300,218,228,240,1,1,1
4540,200,300,201,213,225,0,3,1
4541,200,300,201,213,225,0,3,1
4542,200,300,192,208,222,1,1,1
4543,200,300,173,189,203,1,3,1
4544,200,300,0,6,20,1,3,1
4545,200,300,180,194,208,1,2,1
4546,200,300,192,207,218,0,3,1
4547,200,300,199,214,225,1,1,1
4548,200,300,210,227,238,1,3,1
4549,200,300,194,211,222,1,1,1
4550,200,300,191,208,219,1,3,1
4551,200,300,173,190,201,1,1,1
4552,200,300,185,202,213,0,3,1
4553,200,300,199,214,223,1,3,1
4554,200,300,195,207,219,0,1,1
4555,200,300,185,197,207,0,3,1
4556,200,300,189,199,209,1,3,1
4557,200,300,177,187,197,1,2,1
4558,200,300,170,180,192,1,3,1
4559,200,300,165,175,187,0,1,1
4560,200,300,163,173,185,1,3,1
4561,200,300,175,187,199,1,1,1
4562,200,300,8,23,34,1,3,1
4563,200,300,217,227,239,1,1,1
4564,200,300,15,27,39,1,3,1
4565,200,300,189,203,217,1,3,1
4566,200,300,186,200,214,0,1,1
4567,200,300,178,189,204,0,3,1
4568,200,300,188,199,214,1,3,1
4569,200,300,205,216,231,1,2,1
4570,200,300,178,189,204,1,3,1
4571,200,300,174,186,198,1,1,1
4572,200,300,163,175,187,0,3,1
4573,200,300,165,174,189,1,1,1
4574,200,300,166,175,190,1,3,1
4575,200,300,167,179,191,1,1,1
4576,200,300,0,0,14,1,3,1
4577,200,300,184,195,210,1,3,1
4578,200,300,180,191,206,0,1,1
4579,200,300,173,184,199,1,3,1
4580,200,300,166,177,192,0,3,1
4581,200,300,160,171,186,0,2,1
4582,200,300,164,175,190,1,3,1
4583,200,300,166,180,194,1,1,1
4584,200,300,0,0,2,1,3,1
4585,200,300,167,178,193,1,1,1
4586,200,300,165,176,191,1,3,1
4587,200,300,182,194,206,1,1,1
